,place_id,name,address,featured_image,reviews,main_category,categories,rating,reviews_per_rating,coordinates,most_popular_times
337,ChIJeZwjJDbtaS4R-st31BZXMyk,JM CAFE JAGAKARSA,"Jl. Desa Putra No.9D 6, RT.6/RW.5, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12640",https://lh5.googleusercontent.com/p/AF1QipP9vZVJ1FAD2QA_XFvwMqOA11VBdeeEVA9DcC74=w408-h361-k-no,15,Kafe,"[""Kafe""]",4.7,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 1, ""5"": 12}","{""latitude"": -6.3366175, ""longitude"": 106.8301084}",Not Present
338,ChIJedIW6J_taS4RNsxbSQHtqvA,NOIA Coffee,"Jl. Raya Tengah No.7, RT.8/RW.1, Gedong, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13760",https://lh5.googleusercontent.com/p/AF1QipOr0bkAoNCHnAeNWOg0LRBv8LQBWhvhaxDgVpzA=w408-h725-k-no,14,Kedai Kopi,"[""Kedai Kopi""]",4.4,"{""1"": 0, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 10}","{""latitude"": -6.299803, ""longitude"": 106.85896369999999}","[{""hour_of_day"": 12, ""average_popularity"": 41.714285714285715, ""time_label"": ""12.00""}, {""hour_of_day"": 14, ""average_popularity"": 41.714285714285715, ""time_label"": ""14.00""}, {""hour_of_day"": 15, ""average_popularity"": 40.0, ""time_label"": ""15.00""}]"
339,ChIJOxPcSj7yaS4RFob7SQeGopE,Degoodfood Pejaten,"DEGOODFOOD // Venus Residence: Jl Rambutan no 26 kav 3, Pejaten, Pasar Minggu, Jl. Rambutan No.26 3, RT.3/RW.6, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",https://lh5.googleusercontent.com/p/AF1QipMtHVfPIiECVJvX033gt2pCnFGlz9rqm4xDgckJ=w408-h408-k-no,13,Restoran Vegan,"[""Restoran Vegan""]",3.8,"{""1"": 3, ""2"": 0, ""3"": 0, ""4"": 4, ""5"": 6}","{""latitude"": -6.2767244, ""longitude"": 106.8383538}",Not Present
340,ChIJ4xL91_T1aS4R4HI810kO4QQ,Seminggu!,"Jl. Taman Setia Budi I No.8 3, RT.3/RW.7, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",https://lh5.googleusercontent.com/p/AF1QipMWFTpNMCeew1Pam0JADYYnNdqtFCRKwhaQMQHa=w408-h306-k-no,13,Kafe,"[""Kafe""]",4.7,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 2, ""5"": 10}","{""latitude"": -6.2110916, ""longitude"": 106.8253653}",Not Present
341,ChIJUSoIdJntaS4RsC-lbzrE9rQ,CILA FOOD,"Sirsak 1 No.52A 10, RT.7/RW.7, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",https://lh5.googleusercontent.com/p/AF1QipM3nSVTNFzuf842sAS5EbjWEupeMxJ0udmv8WSm=w426-h240-k-no,12,Kedai Kopi,"[""Kedai Kopi"", ""Toko Kue"", ""Toko kopi"", ""Kedai Hidangan Penutup""]",4.5,"{""1"": 0, ""2"": 1, ""3"": 0, ""4"": 3, ""5"": 8}","{""latitude"": -6.3358608, ""longitude"": 106.82284969999999}",Not Present
342,ChIJLc4OLinuaS4RIyZ1UTU4rgo,Dapur Babang Jakarta,"Jalan Pertanian III No.11, Daerah Khusus Ibukota, RT.10/RW.4, Lb. Bulus, Kec. Cilandak, Jakarta, Daerah Khusus Ibukota Jakarta 12440",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XPmqQMRs6cJpHZzyMi0GxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.7047&pitch=0&thumbfov=100,12,Kafe,"[""Kafe""]",4.5,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 2, ""5"": 8}","{""latitude"": -6.3053514999999996, ""longitude"": 106.7788168}",Not Present
343,ChIJ5Xj-tGHxaS4RKeJXSrliuSQ,Senyumku Fried Chicken dan Nasi Warna,"Jl. Praja Dalam E No.47A, RT.RW 002/RW.2, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240",https://lh5.googleusercontent.com/p/AF1QipOuG6IvNMLcnyU3rM4b6D1oj6TnTDMs63lJe1-_=w408-h544-k-no,12,Toko Makanan,"[""Toko Makanan"", ""Toko Roti"", ""Distributor minuman"", ""Restoran Makanan Sehat"", ""Restoran""]",4.9,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 11}","{""latitude"": -6.2529118, ""longitude"": 106.7824861}",Not Present
344,ChIJkT-8WvMdai4R_SJbKJuhzHA,The Tuck Shop,"Lobby Tower Damar, Jl. Pantai Mutiara Regatta, RT.7/RW.16, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",https://lh5.googleusercontent.com/p/AF1QipMti8KRZPUnKZyTlfpFo9nDkTMFOfXEp19aITsj=w408-h544-k-no,12,Restoran,"[""Restoran"", ""Toko Bir"", ""Bar Minuman Koktail"", ""Kedai Kopi"", ""Bar Minuman Anggur""]",4.6,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 10}","{""latitude"": -6.0978714, ""longitude"": 106.7918754}","[{""hour_of_day"": 15, ""average_popularity"": 40.142857142857146, ""time_label"": ""15.00""}, {""hour_of_day"": 16, ""average_popularity"": 39.0, ""time_label"": ""16.00""}, {""hour_of_day"": 10, ""average_popularity"": 37.857142857142854, ""time_label"": ""10.00""}]"
345,ChIJxYjj-Rn1aS4RFQ7pQf5Yzk0,Kopi Manji Kayu Manis,"15, Jl. Kayu Manis Timur No.67, RT.15/RW.4, Kayu Manis, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13130",https://lh5.googleusercontent.com/p/AF1QipO5px18o3fgJfrqB_qfwjQjsv95j7MRi2xV604Y=w408-h725-k-no,11,Kedai Kopi,"[""Kedai Kopi""]",4.5,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 9}","{""latitude"": -6.203023099999999, ""longitude"": 106.8638687}","[{""hour_of_day"": 10, ""average_popularity"": 30.142857142857142, ""time_label"": ""10.00""}, {""hour_of_day"": 17, ""average_popularity"": 23.857142857142858, ""time_label"": ""17.00""}, {""hour_of_day"": 19, ""average_popularity"": 23.714285714285715, ""time_label"": ""19.00""}]"
346,ChIJlVTVuFwdai4R7qg3EA7RzZk,RM. SAUNG WULAN,"Gg. Kali Pasir No.3, RT.3/RW.11, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11720",https://lh5.googleusercontent.com/p/AF1QipMW9lv4c-JGScPvYFKM9t5xO94nnOo3MGMDSoNy=w408-h306-k-no,11,Restoran Betawi,"[""Restoran Betawi"", ""Kafe""]",4.5,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 9}","{""latitude"": -6.1296012, ""longitude"": 106.7425937}",Not Present
