,place_id,name,address,featured_image,reviews,main_category,categories,rating,reviews_per_rating,coordinates,most_popular_times
1997,ChIJMWoa---Mei4Rl8DaUhJDmbc,Warung Kopi Badhek,"Dusun Sabrangrowo, RT.01/RW.16, Dusun XXII, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553",https://lh5.googleusercontent.com/p/AF1QipNdX5TFThcce41goM7RyFe2rt7IagCv4OoJFwzK=w408-h364-k-no,364,Rumah Makan,"[""Rumah Makan"", ""Kedai Kopi"", ""Restoran Jawa"", ""Restoran""]",4.4,"{""1"": 8, ""2"": 9, ""3"": 33, ""4"": 88, ""5"": 226}","{""latitude"": -7.609107099999999, ""longitude"": 110.2004011}","[{""hour_of_day"": 12, ""average_popularity"": 56.714285714285715, ""time_label"": ""12.00""}, {""hour_of_day"": 13, ""average_popularity"": 56.714285714285715, ""time_label"": ""13.00""}, {""hour_of_day"": 15, ""average_popularity"": 50.714285714285715, ""time_label"": ""15.00""}]"
1998,ChIJ70zqypDBei4RbdVf8AmnGfc,Ayam Goreng Podomoro,"7WH8+R6V, Serdo Timur, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54251",https://lh5.googleusercontent.com/p/AF1QipOrevxRQAFsP_VKldGIpMJMaBPIov60yOe0idXS=w408-h306-k-no,339,Restoran takeaway ayam goreng,"[""Restoran takeaway ayam goreng"", ""Restoran Masakan Ayam""]",4.5,"{""1"": 4, ""2"": 8, ""3"": 32, ""4"": 78, ""5"": 217}","{""latitude"": -7.7203987, ""longitude"": 109.9155565}","[{""hour_of_day"": 18, ""average_popularity"": 85.42857142857143, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 84.42857142857143, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 75.42857142857143, ""time_label"": ""17.00""}]"
1999,ChIJWypHzTnBei4R6VeKXEboy08,Den Bagoes KOPITIAM,"Jl. Pangeran Diponegoro No.142, Kembang Arum, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54212",https://lh5.googleusercontent.com/p/AF1QipPwvowgHBs2m9lU8ZRLTh7s-eywpFR3y2J9IX9z=w426-h240-k-no,336,Kafe,"[""Kafe"", ""Restoran""]",4.4,"{""1"": 19, ""2"": 6, ""3"": 21, ""4"": 80, ""5"": 210}","{""latitude"": -7.7229857, ""longitude"": 109.9078462}","[{""hour_of_day"": 19, ""average_popularity"": 62.857142857142854, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 62.142857142857146, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 53.714285714285715, ""time_label"": ""18.00""}]"
2001,ChIJ02o2LjaPei4RW38quYueh7E,OASIS Cozy Magelang,"Ruko TOP Square, Jl. Tentara Pelajar No.9a, Kota Magelang, Jawa Tengah 56121",https://lh5.googleusercontent.com/p/AF1QipMEIBSSzumnShDOwV5vTf72BP7H9U6gcmPJ7C47=w408-h906-k-no,335,Toko Bubble Tea,"[""Toko Bubble Tea"", ""Kafe"", ""Kedai Kopi"", ""Restoran Ramen""]",4.8,"{""1"": 7, ""2"": 0, ""3"": 5, ""4"": 41, ""5"": 282}","{""latitude"": -7.478424899999999, ""longitude"": 110.21747289999999}","[{""hour_of_day"": 19, ""average_popularity"": 67.57142857142857, ""time_label"": ""19.00""}, {""hour_of_day"": 18, ""average_popularity"": 64.28571428571429, ""time_label"": ""18.00""}, {""hour_of_day"": 20, ""average_popularity"": 61.42857142857143, ""time_label"": ""20.00""}]"
2002,ChIJWz2aJ3UfcS4RuJNeHD1NSGU,Basecamp Coffee & Eatery,"Jl. Kayu Tangan No.1, Pengkol I, Pengkol, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59415",https://lh5.googleusercontent.com/p/AF1QipNSgWH0m6SDVOfNbwhn-UQxYnCBCs9r37QsWqfm=w408-h478-k-no,332,Kafe,"[""Kafe"", ""Kedai Kopi""]",4.3,"{""1"": 33, ""2"": 8, ""3"": 26, ""4"": 37, ""5"": 228}","{""latitude"": -6.5881994, ""longitude"": 110.67682409999999}","[{""hour_of_day"": 19, ""average_popularity"": 54.285714285714285, ""time_label"": ""19.00""}, {""hour_of_day"": 18, ""average_popularity"": 52.857142857142854, ""time_label"": ""18.00""}, {""hour_of_day"": 20, ""average_popularity"": 52.0, ""time_label"": ""20.00""}]"
2003,ChIJl-lKWEgfcS4RMXPi_GBhcWU,Kimy Food,"Jln. Diponegoro no 12 A kauman jepara selatan alun alun kota jepara Rt 01/01, Kauman, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59416",https://lh5.googleusercontent.com/p/AF1QipPJ_tsqFXdXoyJTfgrGIJJjGzHFWVTrc-tfJImd=w426-h240-k-no,332,Restoran,"[""Restoran""]",4.0,"{""1"": 35, ""2"": 9, ""3"": 42, ""4"": 67, ""5"": 179}","{""latitude"": -6.5902829999999994, ""longitude"": 110.6662628}","[{""hour_of_day"": 19, ""average_popularity"": 76.42857142857143, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 76.0, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 70.14285714285714, ""time_label"": ""18.00""}]"
2004,ChIJReyA9JBfcC4RGOuJ5VvFIPk,Foodpedia kaliwungu,"Jl. Sekopek No.1, RT.04 RW12, Gladagsari, Plantaran, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372",https://lh5.googleusercontent.com/p/AF1QipMcdBNmVpv4N7B341mnsFuUMjKXR6WAOxbfB3Ti=w408-h306-k-no,314,Restoran Keluarga,"[""Restoran Keluarga""]",4.4,"{""1"": 18, ""2"": 5, ""3"": 28, ""4"": 58, ""5"": 205}","{""latitude"": -6.961019299999999, ""longitude"": 110.2450822}",Not Present
2005,ChIJMRyy6l8jei4RDTaSVCpFO6I,de Goedang Resto & Coffee,"Jl. Lawu, Popongan, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57715",https://lh5.googleusercontent.com/p/AF1QipMt0k-sL-OOrAMVXaJFWmj9l0oV8aI9z5XG4w52=w408-h306-k-no,313,Restoran,"[""Restoran""]",4.3,"{""1"": 16, ""2"": 4, ""3"": 26, ""4"": 81, ""5"": 186}","{""latitude"": -7.608078, ""longitude"": 110.9808443}","[{""hour_of_day"": 18, ""average_popularity"": 55.142857142857146, ""time_label"": ""18.00""}, {""hour_of_day"": 17, ""average_popularity"": 51.714285714285715, ""time_label"": ""17.00""}, {""hour_of_day"": 19, ""average_popularity"": 47.714285714285715, ""time_label"": ""19.00""}]"
2006,ChIJ-9_5NQGPei4ROnfbUbisH7E,KOFIBRU - Magelang,"Jl. Pemuda No.50, Kemirirejo, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56188",https://lh5.googleusercontent.com/p/AF1QipODM4cbzS93kRjl2ra-k9nyeEdoEIMnt7jhmOiv=w408-h459-k-no,311,Kafe,"[""Kafe""]",4.8,"{""1"": 2, ""2"": 2, ""3"": 4, ""4"": 46, ""5"": 257}","{""latitude"": -7.4801492, ""longitude"": 110.21978179999999}","[{""hour_of_day"": 14, ""average_popularity"": 72.42857142857143, ""time_label"": ""14.00""}, {""hour_of_day"": 12, ""average_popularity"": 72.0, ""time_label"": ""12.00""}, {""hour_of_day"": 13, ""average_popularity"": 71.42857142857143, ""time_label"": ""13.00""}]"
2007,ChIJ2evQF42Mei4RrAPBH4WybCo,Benoa Borobudur Resto & Gallery,"Jl. Balaputradewa No.57 B, Dusun XVI, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553",https://lh5.googleusercontent.com/p/AF1QipMZHKrLQQmdqpXooxhCZvEbMcpBqTmsgW_ms5pK=w408-h323-k-no,310,Restoran China,"[""Restoran China""]",4.2,"{""1"": 17, ""2"": 8, ""3"": 28, ""4"": 91, ""5"": 166}","{""latitude"": -7.606406499999999, ""longitude"": 110.2132601}","[{""hour_of_day"": 13, ""average_popularity"": 55.0, ""time_label"": ""13.00""}, {""hour_of_day"": 14, ""average_popularity"": 54.666666666666664, ""time_label"": ""14.00""}, {""hour_of_day"": 15, ""average_popularity"": 54.333333333333336, ""time_label"": ""15.00""}]"
2008,ChIJS5gjqR0fcS4RUs2qILrXpkM,Sentra Kuliner Khas Jepara,"CM78+2Q9, Jobokuto II, Jobokuto, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59416",https://lh5.googleusercontent.com/p/AF1QipMlr637YHTljtFtVEDuUynKm6OQo6KkdR4ceGzx=w408-h306-k-no,307,Pujasera,"[""Pujasera""]",4.3,"{""1"": 10, ""2"": 7, ""3"": 39, ""4"": 87, ""5"": 164}","{""latitude"": -6.5874543, ""longitude"": 110.6669977}","[{""hour_of_day"": 20, ""average_popularity"": 61.42857142857143, ""time_label"": ""20.00""}, {""hour_of_day"": 19, ""average_popularity"": 58.285714285714285, ""time_label"": ""19.00""}, {""hour_of_day"": 18, ""average_popularity"": 53.857142857142854, ""time_label"": ""18.00""}]"
2010,ChIJ8xlSfUqHei4RLVz-nab3Gmc,Tanpa Nama Kopi,"Bentoyo, Pakis, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193",https://lh5.googleusercontent.com/p/AF1QipNFs5HPN52QvJZtn0XX7ZwlLuoXoc_HYDUEHT5t=w426-h240-k-no,282,Kafe,"[""Kafe"", ""Kedai Kopi""]",4.7,"{""1"": 4, ""2"": 1, ""3"": 2, ""4"": 49, ""5"": 226}","{""latitude"": -7.4575726, ""longitude"": 110.3302626}","[{""hour_of_day"": 19, ""average_popularity"": 78.5, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 74.5, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 73.5, ""time_label"": ""18.00""}]"
2011,ChIJ35DJYBEkdy4RZgEQNhslkfE,Warung Kopi Pom Tirman,"79V7+WCP, Tireman Barat, Tireman, Kec. Rembang, Kabupaten Rembang, Jawa Tengah 59219",https://lh5.googleusercontent.com/p/AF1QipO9CsX6rTQw9W2pdNpvvYNA6QvrnGNJTmQlasu_=w426-h240-k-no,278,Kafe,"[""Kafe"", ""Kedai Kopi""]",4.4,"{""1"": 10, ""2"": 6, ""3"": 24, ""4"": 57, ""5"": 181}","{""latitude"": -6.7051644, ""longitude"": 111.36358919999999}","[{""hour_of_day"": 23, ""average_popularity"": 81.85714285714286, ""time_label"": ""23.00""}, {""hour_of_day"": 22, ""average_popularity"": 81.71428571428571, ""time_label"": ""22.00""}, {""hour_of_day"": 21, ""average_popularity"": 70.0, ""time_label"": ""21.00""}]"
