,place_id,name,address,featured_image,reviews,main_category,categories,rating,reviews_per_rating,coordinates,most_popular_times
3352,ChIJRfBxIWAp1i0ROw6RDXmLeTw,Karya Timur 52,"Jl. Tenaga, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur 65125",https://lh5.googleusercontent.com/p/AF1QipNEt-Kb503TgG4a4ikXmCSRZskk6-RkF4Y9FFhI=w426-h240-k-no,16,Kedai Kopi,"[""Kedai Kopi""]",4.9,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 14}","{""latitude"": -7.9439442, ""longitude"": 112.6433029}","[{""hour_of_day"": 12, ""average_popularity"": 69.71428571428571, ""time_label"": ""12.00""}, {""hour_of_day"": 13, ""average_popularity"": 65.0, ""time_label"": ""13.00""}, {""hour_of_day"": 11, ""average_popularity"": 64.0, ""time_label"": ""11.00""}]"
3353,ChIJFzFdKjjX2S0Ra4k10Pl4kus,Kcm Food Court Pamekasan,"VF7X+3GG, Kowel, Kec. Pamekasan, Kabupaten Pamekasan, Jawa Timur 69323",https://lh5.googleusercontent.com/p/AF1QipOa0R9tE1gbBhwumk0zjmUcoKcigBu6Onz5SxPo=w408-h544-k-no,16,Restoran,"[""Restoran""]",4.6,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 2, ""5"": 12}","{""latitude"": -7.1379776999999995, ""longitude"": 113.49908719999999}","[{""hour_of_day"": 20, ""average_popularity"": 58.857142857142854, ""time_label"": ""20.00""}, {""hour_of_day"": 17, ""average_popularity"": 52.42857142857143, ""time_label"": ""17.00""}, {""hour_of_day"": 19, ""average_popularity"": 51.285714285714285, ""time_label"": ""19.00""}]"
3354,ChIJT2RAV8Yp1i0R0RbmvWknTrg,Kedai 86,"Jl. Letjend S. Parman No.86, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65126",https://lh5.googleusercontent.com/p/AF1QipOcwAYVnjqBR5xe4efff7mtLSCuefl8H66W-EEF=w408-h244-k-no,16,Rumah Makan,"[""Rumah Makan"", ""Kafe""]",4.5,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 4, ""5"": 10}","{""latitude"": -7.948398999999999, ""longitude"": 112.6400886}",Not Present
3355,ChIJBVu6Ex0o1i0RM47dBy7Hzgs,Nasi Goreng Jawa (Kediri),"Jl. S. Supriadi No.43, Sukun, Kec. Sukun, Kota Malang, Jawa Timur 65117",https://lh5.googleusercontent.com/p/AF1QipNFeynJz1q3kqj2-Z6hAdA4L00hB896Qjg_CQno=w426-h240-k-no,16,Kafe,"[""Kafe""]",4.7,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 12}","{""latitude"": -7.990823499999999, ""longitude"": 112.6215926}",Not Present
3356,ChIJhTwFo4Lm2S0RXGAuO2mmrAs,Pos Kopi Wedang Cor,"Jl. Trunojoyo No.214, Labangseng, Kolor, Kec. Kota Sumenep, Kabupaten Sumenep, Jawa Timur 69417",https://lh5.googleusercontent.com/p/AF1QipNxeihhVBP0eu4aS8uualMpDkt78hUNJeEpgoDJ=w426-h240-k-no,16,Kafe,"[""Kafe"", ""Kedai Kopi""]",4.2,"{""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 10}","{""latitude"": -7.017447499999999, ""longitude"": 113.857467}",Not Present
3357,ChIJq652jAGDeC4RTma4Kl_4pmc,Rumah Mertua,"Jl. Pisang Agung I No.12, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146",https://lh5.googleusercontent.com/p/AF1QipNCaok-pyeqg5erw_1E53DnYpjS06rkbR8dQxqE=w408-h306-k-no,16,Kedai Kopi,"[""Kedai Kopi"", ""Warung nasi""]",5.0,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 16}","{""latitude"": -7.9731574, ""longitude"": 112.6036546}",Not Present
3358,ChIJtad6U1GfeC4RyX14WF02WTI,SAM KUMIS KOPI & STMJ/Nasgor Kampong,"Jl. Raya Gn. Kawi, Talangagung, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",https://lh5.googleusercontent.com/p/AF1QipMiHll-7zUpRN6IXd09sBiRYjUZEK82r2esGzqp=w426-h240-k-no,16,Kafe,"[""Kafe"", ""Kedai Kopi""]",5.0,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 16}","{""latitude"": -8.1194153, ""longitude"": 112.5542012}","[{""hour_of_day"": 21, ""average_popularity"": 56.857142857142854, ""time_label"": ""21.00""}, {""hour_of_day"": 20, ""average_popularity"": 52.857142857142854, ""time_label"": ""20.00""}, {""hour_of_day"": 22, ""average_popularity"": 50.57142857142857, ""time_label"": ""22.00""}]"
3359,ChIJrfYwKxXb1y0R3cYLRu62mHI,WARUNG KOPI YAYAX,"9QRM+VH5, Tamanan, Oro-Oro Ombokulon, Kec. Rembang, Pasuruan, Jawa Timur 67152",https://lh5.googleusercontent.com/p/AF1QipPFjtQcLP30tOr7chmU5StE04tuburGUzqNx-2I=w408-h544-k-no,16,Kafe,"[""Kafe"", ""Kedai Kopi""]",3.6,"{""1"": 3, ""2"": 0, ""3"": 4, ""4"": 3, ""5"": 6}","{""latitude"": -7.6078508, ""longitude"": 112.7839839}","[{""hour_of_day"": 11, ""average_popularity"": 49.57142857142857, ""time_label"": ""11.00""}, {""hour_of_day"": 19, ""average_popularity"": 48.714285714285715, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 45.57142857142857, ""time_label"": ""20.00""}]"
3360,ChIJ43_J22j4eS4R-MDpjiuBB9Q,Warung Bambu Mbak Yul Gondang,"H4W7+W24, Gondangbaru, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254",https://lh5.googleusercontent.com/p/AF1QipO4xnBnpamMFQ-5ikFuJ0_bzMrDABcWvwFbYm2u=w408-h244-k-no,16,Restoran,"[""Restoran""]",4.0,"{""1"": 1, ""2"": 1, ""3"": 3, ""4"": 3, ""5"": 8}","{""latitude"": -7.4027278, ""longitude"": 111.1125732}",Not Present
3361,ChIJqzOFXYENeC4Rf5TT-um2evk,Warung Kopi Tegar Halte,"GC9M+FRW, Jl. Raden Wijaya, Mergelo, Kranggan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61321",https://lh5.googleusercontent.com/p/AF1QipPDcfFsUDoSUuzrSlOp6pbEWol4xEq2k8Z04sBh=w408-h306-k-no,16,Kedai Kopi,"[""Kedai Kopi""]",4.6,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 13}","{""latitude"": -7.4812636999999995, ""longitude"": 112.43458659999999}",Not Present
